団体コード,団体名,自治体サイトのオープンデータページURL,オープンデータ掲載サイトのURL1,オープンデータ掲載サイトのURL1の名称,オープンデータ掲載サイトのURL1の概要,オープンデータ掲載サイトのURL2,オープンデータ掲載サイトのURL2の名称,オープンデータ掲載サイトのURL2の概要,オープンデータ掲載サイトのURL3,オープンデータ掲載サイトのURL3の名称,オープンデータ掲載サイトのURL3の概要,初回登録日,更新日,主な分類,API有無,ライセンス
222151,静岡県御殿場市,https://opendata.pref.shizuoka.jp/,https://opendata.pref.shizuoka.jp/dataset/search/?s%5Barea_id%5D=198,（御殿場市）ふじのくにオープンデータカタログ,「ふじのくにオープンデータカタログ」は静岡県がオープンデータを実践するために設置したサイトです。,,,,,,,,,国土・気象、運輸・観光、教育・文化・スポーツ・生活、司法・安全・環境、行政活動情報,有,CC-BY
222160,静岡県袋井市,https://www.city.fukuroi.shizuoka.jp/opendata/opendata/index.html,https://opendata.pref.shizuoka.jp/dataset/chiiki/shizuoka/fukuroi/,（袋井市）ふじのくにオープンデータカタログ,袋井市では、個人情報など公開できないものを除き、ホームページやパンフレットなどで公開しているデータなどのオープンデータ化を推進します。,http://www.city.fukuroi.shizuoka.jp/opendata/index.html,袋井市オープンデータ,袋井市では、個人情報など公開できないものを除き、ホームページやパンフレットなどで公開しているデータなどのオープンデータ化を推進します。,,,,,2025/8/13,交通、防災、子育て、農業、市政、教育,無,CC-BY
222194,静岡県下田市,https://www.city.shimoda.shizuoka.jp/category/o-punnde-ta/147085.html,https://opendata.pref.shizuoka.jp/dataset/chiiki/shizuoka/shimoda/,（下田市）ふじのくにオープンデータカタログ,「ふじのくにオープンデータカタログ」は静岡県がオープンデータを実践するために設置したサイトです。,,,,,,,2020/10/2,2025/8/6,国土・気象、運輸・観光、教育・文化・スポーツ・生活、司法・安全・環境、行政活動情報,有,CC-BY
222208,静岡県裾野市,https://www.city.susono.shizuoka.jp/soshiki/10/1/torikumi/deta_utilization/19701.html,https://opendata.pref.shizuoka.jp/dataset/chiiki/shizuoka/susono/,（裾野市）ふじのくにオープンデータカタログ,静岡県のオープンデータカタログサイト内の裾野市のデータ公開ページです。,,,,,,,,2025/9/19,人口・世帯、商業・サービス業、企業・家計・経済、住宅・土地・建設、教育・文化・スポーツ・生活、司法・安全・環境、,有,CC-BY
222216,静岡県湖西市,https://opendata.pref.shizuoka.jp/,https://opendata.pref.shizuoka.jp/dataset/search/?s%5Barea_id%5D=179,（湖西市）ふじのくにオープンデータカタログ,「ふじのくにオープンデータカタログ」は静岡県がオープンデータを実践するために設置したサイトです。,,,,,,,,,国土・気象、運輸・観光、教育・文化・スポーツ・生活、司法・安全・環境、行政活動情報,有,CC-BY
222224,静岡県伊豆市,,https://opendata.pref.shizuoka.jp/dataset/chiiki/shizuoka/izu/,（伊豆市）ふじのくにオープンデータカタログ,「ふじのくにオープンデータカタログ」は静岡県がオープンデータを実践するために設置したサイトです。,,,,,,,2019/6/17,2025/7/30,国土・気象、運輸・観光、教育・文化・スポーツ・生活、司法・安全・環境、行政活動情報,有,CC-BY
222232,静岡県御前崎市,https://www.city.omaezaki.shizuoka.jp/soshiki/digital/joho_kojinjoho/7772.html,https://opendata.pref.shizuoka.jp/dataset/chiiki/shizuoka/omaezaki/,（御前崎市）ふじのくにオープンデータカタログ,オープンデータは、誰でも二次利用しやすい形で公開されたデータを指し、利用者が効果的に活用することで、市民との協働や新たな価値創造を生み出すものです。市では、積極的にオープンデータを公開していきます。,,,,,,,,2025/9/17,人口・世帯、教育・文化・スポーツ・生活、情報通信・科学技術、社会保障・衛生、労働・賃金、,有,CC-BY
222241,静岡県菊川市,https://www.city.kikugawa.shizuoka.jp/hishokoho/opendata.html,https://opendata.pref.shizuoka.jp/dataset/search/?s%5Barea_id%5D=182,（菊川市）ふじのくにオープンデータカタログ,「ふじのくにオープンデータカタログ」は静岡県がオープンデータを実践するために設置したサイトです。,,,,,,,,,国土・気象、運輸・観光、教育・文化・スポーツ・生活、司法・安全・環境、行政活動情報,有,CC-BY
222259,静岡県伊豆の国市,https://www.city.izunokuni.shizuoka.jp/system/opendata/opendata.html,https://opendata.pref.shizuoka.jp/dataset/search/?s%5Barea_id%5D=183,（伊豆の国市）ふじのくにオープンデータカタログ,「ふじのくにオープンデータカタログ」は静岡県がオープンデータを実践するために設置したサイトです。,https://www.city.izunokuni.shizuoka.jp/system/opendata/opendata.html,伊豆の国市オープンデータ,伊豆の国市では、住民サービスの向上や地域課題の解決などを目的としたオープンデータの推進を目指しています。,,,,,,情報通信・科学技術、司法・安全・環境,無,CC-BY
222267,静岡県牧之原市,https://opendata.pref.shizuoka.jp/,https://opendata.pref.shizuoka.jp/dataset/search/?s%5Barea_id%5D=184,（牧之原市）ふじのくにオープンデータカタログ,「ふじのくにオープンデータカタログ」は静岡県がオープンデータを実践するために設置したサイトです。,,,,,,,,,国土・気象、運輸・観光、教育・文化・スポーツ・生活、司法・安全・環境、行政活動情報,有,CC-BY
223018,静岡県東伊豆町,https://opendata.pref.shizuoka.jp/,http://open-data.pref.shizuoka.jp/higashiizu-town/,（東伊豆町）ふじのくにオープンデータカタログ,静岡県が開設する「ふじのくにオープンデータカタログ」に東伊豆町もデータ公開をしており、今後順次データを増やしていく予定です。,,,,,,,,,情報通信・科学技術,無,CC-BY
223026,静岡県河津町,https://opendata.pref.shizuoka.jp/dataset/chiiki/shizuoka/kamo-kawazu/,https://opendata.pref.shizuoka.jp/dataset/search/?s%5Barea_id%5D=199,（河津町）ふじのくにオープンデータカタログ,「ふじのくにオープンデータカタログ」は静岡県がオープンデータを実践するために設置したサイトです。,,,,,,,2019/9/17,2020/2/18,国土・気象、運輸・観光、教育・文化・スポーツ・生活、司法・安全・環境、行政活動情報,有,CC-BY
223042,静岡県南伊豆町,https://opendata.pref.shizuoka.jp/,https://opendata.pref.shizuoka.jp/dataset/search/?s%5Barea_id%5D=186,（南伊豆町）ふじのくにオープンデータカタログ,「ふじのくにオープンデータカタログ」は静岡県がオープンデータを実践するために設置したサイトです。,,,,,,,,,国土・気象、運輸・観光、教育・文化・スポーツ・生活、司法・安全・環境、行政活動情報,有,CC-BY
223051,静岡県松崎町,https://www.town.matsuzaki.shizuoka.jp/docs/2019072500019/,https://opendata.pref.shizuoka.jp/dataset/search/?s%5Barea_id%5D=200,（松崎町）ふじのくにオープンデータカタログ,「ふじのくにオープンデータカタログ」は静岡県がオープンデータを実践するために設置したサイトです。,,,,,,,2019/9/17,,国土・気象、運輸・観光、教育・文化・スポーツ・生活、司法・安全・環境、行政活動情報,有,CC-BY
223069,静岡県西伊豆町,https://www.town.nishiizu.shizuoka.jp/kakuka/kikaku/jyouho/opendate.html,https://opendata.pref.shizuoka.jp/dataset/search/?s%5Barea_id%5D=201,（西伊豆町）ふじのくにオープンデータカタログ,「ふじのくにオープンデータカタログ」は静岡県がオープンデータを実践するために設置したサイトです。,,,,,,,2019/6/17,,国土・気象、運輸・観光、教育・文化・スポーツ・生活、司法・安全・環境、行政活動情報,有,CC-BY
223255,静岡県函南町,https://opendata.pref.shizuoka.jp/,https://opendata.pref.shizuoka.jp/dataset/search/?s%5Barea_id%5D=187,（函南町）ふじのくにオープンデータカタログ,「ふじのくにオープンデータカタログ」は静岡県がオープンデータを実践するために設置したサイトです。,,,,,,,,,国土・気象、運輸・観光、教育・文化・スポーツ・生活、司法・安全・環境、行政活動情報,有,CC-BY
223417,静岡県清水町,http://www.town.shimizu.shizuoka.jp/kikaku/kikaku00191.html,https://opendata.pref.shizuoka.jp/dataset/search/?s%5Barea_id%5D=188,（清水町）ふじのくにオープンデータカタログ,「ふじのくにオープンデータカタログ」は静岡県がオープンデータを実践するために設置したサイトです。,,,,,,,2019/9/17,,国土・気象、運輸・観光、教育・文化・スポーツ・生活、司法・安全・環境、行政活動情報,有,CC-BY
223425,静岡県長泉町,https://opendata.pref.shizuoka.jp/,https://opendata.pref.shizuoka.jp/dataset/search/?s%5Barea_id%5D=202,（長泉町）ふじのくにオープンデータカタログ,「ふじのくにオープンデータカタログ」は静岡県がオープンデータを実践するために設置したサイトです。,,,,,,,,,国土・気象、運輸・観光、教育・文化・スポーツ・生活、司法・安全・環境、行政活動情報,有,CC-BY
223441,静岡県小山町,https://opendata.pref.shizuoka.jp/,https://opendata.pref.shizuoka.jp/dataset/search/?s%5Barea_id%5D=189,（小山町）ふじのくにオープンデータカタログ,「ふじのくにオープンデータカタログ」は静岡県がオープンデータを実践するために設置したサイトです。,,,,,,,,,国土・気象、運輸・観光、教育・文化・スポーツ・生活、司法・安全・環境、行政活動情報,有,CC-BY
224243,静岡県吉田町,https://opendata.pref.shizuoka.jp/,https://opendata.pref.shizuoka.jp/dataset/search/?s%5Barea_id%5D=190,（吉田町）ふじのくにオープンデータカタログ,「ふじのくにオープンデータカタログ」は静岡県がオープンデータを実践するために設置したサイトです。,,,,,,,,,国土・気象、運輸・観光、教育・文化・スポーツ・生活、司法・安全・環境、行政活動情報,有,CC-BY
224294,静岡県川根本町,http://www.town.kawanehon.shizuoka.jp/chosei/10/2/7235.html,https://opendata.pref.shizuoka.jp/dataset/search/?s%5Barea_id%5D=191,（川根本町）ふじのくにオープンデータカタログ,川根本町では、住民サービスの向上や地域経済の発展、地域課題の解決などの効果が期待される、オープンデータの取り組みを進めています。,http://www.town.kawanehon.shizuoka.jp/chosei/10/2/1674.html,川根本町オープンデータの推進,川根本町では、住民サービスの向上や地域経済の発展、地域課題の解決などの効果が期待される、オープンデータの取り組みを進めています。,,,,,,人口・世帯、住民向け情報(暮らしの情報)、観光情報,無,CC-BY
224618,静岡県森町,https://www.town.morimachi.shizuoka.jp/gyosei/choseijoho/opendata/2610.html,https://opendata.pref.shizuoka.jp/dataset/search/?s%5Barea_id%5D=203,（森町）ふじのくにオープンデータカタログ,「ふじのくにオープンデータカタログ」は静岡県がオープンデータを実践するために設置したサイトです。,,,,,,,,,国土・気象、運輸・観光、教育・文化・スポーツ・生活、司法・安全・環境、行政活動情報,有,CC-BY
231002,愛知県名古屋市,https://www.city.nagoya.jp/shisei/keikaku/1031739/index.html,https://odcs.bodik.jp/231002/,名古屋市オープンデータカタログサイト,名古屋市では、市が保有する様々な公共データをオープンデータとして公開しています。オープンデータの活用による市民参加・公民連携により、諸課題の解決を促進します。,,,,,,,,2025/11/25,国土・気象;人口・世帯;労働・賃金;農林水産業;鉱工業;商業・サービス業;企業・家計・経済;住宅・土地・建設;エネルギー・水;運輸・観光;情報通信・科学技術;教育・文化・スポーツ・生活;司法・安全・環境;行財政;社会保障・衛生;国際;その他;,有,CC-BY
232017,愛知県豊橋市,http://www.city.toyohashi.lg.jp/16399.htm,https://opendata-east-mikawa.jp/node/65,（豊橋市）Open Data HIGASHI-MIKAWA　東三河,愛知県東三河地域の地方公共団体をはじめ企業や大学、市民活動団体等が保有するオープンデータを公開し、その活用を促進するためのカタログサイトです。多様な種類のデータを揃えることで、地域課題の解決等を目指します。,http://www.city.toyohashi.lg.jp/16399.htm,オープンデータ推進に向けた取組,本市では、オープンデータを推進することで、行政の透明性・信頼性の向上、公的データの共有及び協働による地域課題の解決、経済活性化・新事業の創出、業務の高度化・効率化を進めていきます。 ,,,,,2020/4/22,人口・世帯、事業者向け情報、住民向け情報(暮らしの情報),無,CC-BY
